Id,siteName,siteCode,Date,PM2.5,PM10,NO2,NH3,SO2,Ozone
12468,Rohini,1430,2020-04-26,44.46,128.45,6.96,40.24,11.35,23.88
12469,Rohini,1430,2020-04-27,33.58,67.72,6.08,39.84,9.57,23.65
12470,Rohini,1430,2020-04-28,54.46,103.01,7.17,44.48,11.7,23.39
12471,Rohini,1430,2020-04-29,65.55,135.85,8.62,46.91,11.73,26.94
12472,Rohini,1430,2020-04-30,60.96,134.05,8.47,50.15,6.6,25.94
12473,Rohini,1430,2020-05-01,77.73,179.03,8.38,60.99,6.005999999999999,16.6
12474,Rohini,1430,2020-05-02,41.79,125.28,5.74,54.21,4.8671999999999995,21.63
12475,Rohini,1430,2020-05-03,26.3,92.78,6.81,49.09,11.28,14.46
12476,Rohini,1430,2020-05-04,19.33,70.56,6.82,45.92,13.41,19.73
12477,Rohini,1430,2020-05-05,17.483999999999998,131.62,10.79,44.1,5.91144,17.61
12478,Rohini,1430,2020-05-06,76.77,222.05,12.87,44.82,12.19,21.75
12479,Rohini,1430,2020-05-07,37.21,96.14,8.14,35.83,9.31,41.22
12480,Rohini,1430,2020-05-08,55.38,131.67,10.34,40.94,9.53,46.99
12481,Rohini,1430,2020-05-09,58.67,142.33,8.45,49.72,8.0,47.43
12482,Rohini,1430,2020-05-10,57.21,119.0,9.3,44.75,7.72,32.09
12483,Rohini,1430,2020-05-11,47.79,107.67,10.97,48.6,8.4,39.46
12484,Rohini,1430,2020-05-12,49.17,114.75,8.23,51.73,9.57,42.54
12485,Rohini,1430,2020-05-13,93.17,189.59,14.12,53.62,12.27,19.52
12486,Rohini,1430,2020-05-14,65.96,130.82,14.06,59.69,8.39,18.47
12487,Rohini,1430,2020-05-15,61.75,133.96,14.74,47.3,9.65,29.32
12488,Rohini,1430,2020-05-16,103.55,192.45,16.93,51.28,10.31,35.99
12489,Rohini,1430,2020-05-17,122.19,238.42,25.18,51.8,11.34,34.53
12490,Rohini,1430,2020-05-18,139.62,258.5,24.49,50.52,15.94,37.84
12491,Rohini,1430,2020-05-19,133.08,258.24,32.6,56.2,11.3,40.77
12492,Rohini,1430,2020-05-20,91.49,203.33,19.88,53.97,13.9,46.66
12493,Rohini,1430,2020-05-21,69.49,211.67,24.98,49.49,11.49,44.57
12494,Rohini,1430,2020-05-22,131.47,291.29,40.01,54.17,21.31,41.74
12495,Rohini,1430,2020-05-23,83.93,231.68,37.35,60.57,11.75,34.63
12496,Rohini,1430,2020-05-24,51.15,177.88,12.56,75.72,14.43,24.92
12497,Rohini,1430,2020-05-25,93.28,212.19,10.63,76.07,13.49,10.99
12498,Rohini,1430,2020-05-26,68.77,235.77,10.52,55.16,10.64,15.69
12499,Rohini,1430,2020-05-27,48.29,194.59,14.15,54.73,8.01,35.19
12500,Rohini,1430,2020-05-28,35.77,258.89,8.97,56.94,6.34,26.27
12501,Rohini,1430,2020-05-29,27.54,81.5,11.87,116.71,4.49,23.4
12502,Rohini,1430,2020-05-30,27.21,66.58,11.77,105.59,4.03,26.27
12503,Rohini,1430,2020-05-31,25.96,52.25,11.33,105.23,4.53,22.16
12504,Rohini,1430,2020-06-01,51.47,101.1,12.81,100.97,9.34,25.96
12505,Rohini,1430,2020-06-02,57.17,120.93,12.76,119.92,7.22,19.2
12506,Rohini,1430,2020-06-03,54.79,134.17,19.6,113.94,8.45,24.66
12507,Rohini,1430,2020-06-04,86.44,188.7,30.55,130.99,13.89,20.81
12508,Rohini,1430,2020-06-05,46.56,109.19,26.41,110.97,5.96,23.97
12509,Rohini,1430,2020-06-06,43.96,103.29,20.29,106.08,7.09,29.82
12510,Rohini,1430,2020-06-07,40.88,95.58,19.95,95.05,6.9,23.67
12511,Rohini,1430,2020-06-08,56.6,125.42,21.04,100.99,11.09,23.91
12512,Rohini,1430,2020-06-09,64.45,161.53,30.91,114.18,10.64,14.36
12513,Rohini,1430,2020-06-10,56.11,174.26,30.86,121.77,8.82,9.4
12514,Rohini,1430,2020-06-11,57.08,153.9,24.11,123.56,8.67,13.8
12515,Rohini,1430,2020-06-12,70.69,171.86,28.19,134.64,5.59,14.29
12516,Rohini,1430,2020-06-13,54.41,139.49,25.38,123.03,6.52,11.81
12517,Rohini,1430,2020-06-14,81.64,174.46,26.52,148.19,13.87,9.31
12518,Rohini,1430,2020-06-15,51.77,147.66,21.76,118.97,8.38,17.69
12519,Rohini,1430,2020-06-16,43.55,127.59,28.73,102.61,7.27,22.18
12520,Rohini,1430,2020-06-17,36.0,107.24,16.65,106.92,5.73,19.01
12521,Rohini,1430,2020-06-18,39.56,113.36,20.45,102.78,5.63,26.74
12522,Rohini,1430,2020-06-19,54.1,222.83,18.79,105.86,6.39,14.72
12523,Rohini,1430,2020-06-20,34.77,114.96,24.89,98.84,6.43,12.82
12524,Rohini,1430,2020-06-21,47.77,113.19,27.55,105.45,6.93,11.91
12525,Rohini,1430,2020-06-22,46.92,95.23,22.64,121.24,6.32,13.99
12526,Rohini,1430,2020-06-23,34.96,75.49,17.11,118.78,6.62,7.05
12527,Rohini,1430,2020-06-24,40.54,78.14,20.1,116.54,6.52,8.02
12528,Rohini,1430,2020-06-25,42.04,89.71,20.86,110.63,5.03,8.75
12529,Rohini,1430,2020-06-26,63.61,134.82,24.02,142.44,8.33,4.45
12530,Rohini,1430,2020-06-27,29.238,293.24,0.96,171.48,10.35,3.54
12531,Rohini,1430,2020-06-28,26.977600000000002,364.66,0.64,116.97,5.81,5.55
12532,Rohini,1430,2020-06-29,23.965120000000002,196.1,1.35,114.97,5.22,12.41
12533,Rohini,1430,2020-06-30,16.036144,111.73,0.3,114.16,8.04,17.0
12534,Rohini,1430,2020-07-01,13.395772800000003,135.42,0.36,108.78,7.2,20.53
12535,Rohini,1430,2020-07-02,10.679407360000003,160.68,1.3,122.61,6.7,28.04
12536,Rohini,1430,2020-07-03,51.11,175.45,1.29,136.74,6.43,32.09
12537,Rohini,1430,2020-07-04,48.2,110.6,1.35,105.51,6.29,16.54
12538,Rohini,1430,2020-07-05,27.91,58.4,1.34,99.4,5.08,5.0
12539,Rohini,1430,2020-07-06,55.17,98.29,2.36,97.93,5.38,4.35
12540,Rohini,1430,2020-07-07,28.08,57.47,9.33,33.27,5.75,5.98
12541,Rohini,1430,2020-07-08,29.88,64.25,17.24,44.15,2.87,5.49
12542,Rohini,1430,2020-07-09,48.0,96.02,18.71,56.39,2.44,6.48
12543,Rohini,1430,2020-07-10,28.08,80.49,17.63,46.81,2.15,6.74
12544,Rohini,1430,2020-07-11,23.83,68.79,18.44,44.52,2.19,10.46
12545,Rohini,1430,2020-07-12,23.88,60.46,10.956,26.62,1.87,11.25
12546,Rohini,1430,2020-07-13,30.35,135.59,9.405199999999999,28.59,1.96,10.41
12547,Rohini,1430,2020-07-14,36.09,163.1,14.58,32.04,1.93,8.61
12548,Rohini,1430,2020-07-15,42.12,126.33,12.95,33.75,2.05,10.17
12549,Rohini,1430,2020-07-16,33.24,81.69,14.36,48.55,2.18,4.78
12550,Rohini,1430,2020-07-17,48.53,96.39,13.82,47.24,2.13,2.75
12551,Rohini,1430,2020-07-18,43.36,102.09,16.35,40.21,1.73,4.63
12552,Rohini,1430,2020-07-19,24.9,61.7,14.56,32.93,1.87,5.37
12553,Rohini,1430,2020-07-20,23.9,62.86,16.81,28.34,1.88,10.64
12554,Rohini,1430,2020-07-21,23.12,50.64,16.74,36.99,2.13,8.29
12555,Rohini,1430,2020-07-22,31.12,60.04,16.41,45.22,1.97,5.05
12556,Rohini,1430,2020-07-23,39.67,85.88,19.15,41.41,2.07,10.68
12557,Rohini,1430,2020-07-24,60.21,121.25,21.15,42.73,2.51,12.54
12558,Rohini,1430,2020-07-25,36.46,78.5,15.57,40.0,2.1,5.96
12559,Rohini,1430,2020-07-26,50.75,107.0,21.9,34.28,2.59,7.4
12560,Rohini,1430,2020-07-27,46.21,115.12,19.76,26.95,2.35,3.82
12561,Rohini,1430,2020-07-28,26.04,90.96,15.36,20.41,2.28,4.54
12562,Rohini,1430,2020-07-29,24.54,90.75,19.59,24.12,2.35,4.9
12563,Rohini,1430,2020-07-30,22.17,57.88,17.0,30.6,1.99,10.31
12564,Rohini,1430,2020-07-31,50.38,109.46,21.29,37.42,2.54,7.27
12565,Rohini,1430,2020-08-01,38.83,86.47,19.45,38.63,2.08,8.28
12566,Rohini,1430,2020-08-02,26.22,72.8,14.98,30.09,2.02,5.13
12567,Rohini,1430,2020-08-03,27.46,82.43,14.08,28.6,2.84,3.83
12568,Rohini,1430,2020-08-04,24.96,72.82,12.94,58.83,2.87,8.53
12569,Rohini,1430,2020-08-05,44.79,104.15,18.53,53.76,1.43,5.47
12570,Rohini,1430,2020-08-06,21.38,71.26,13.81,64.34,1.72,3.83
12571,Rohini,1430,2020-08-07,32.59,91.44,18.11,50.12,3.22,4.74
12572,Rohini,1430,2020-08-08,56.79,122.03,18.72,71.33,2.67,12.46
12573,Rohini,1430,2020-08-09,32.29,63.26,14.35,60.52,1.8,6.59
12574,Rohini,1430,2020-08-10,43.38,80.19,18.33,55.23,2.45,6.25
12575,Rohini,1430,2020-08-11,49.5,97.47,22.27,47.28,2.12,3.02
12576,Rohini,1430,2020-08-12,21.17,69.42,14.34,43.31,1.78,3.14
12577,Rohini,1430,2020-08-13,20.96,39.92,16.9,39.34,2.02,4.14
12578,Rohini,1430,2020-08-14,29.83,60.58,16.09,37.45,2.64,4.87
12579,Rohini,1430,2020-08-15,40.5,77.79,17.29,41.19,2.21,3.31
12580,Rohini,1430,2020-08-16,26.17,53.73,18.88,35.15,1.9,4.83
12581,Rohini,1430,2020-08-17,34.69,68.18,20.57,36.98,2.06,4.25
12582,Rohini,1430,2020-08-18,34.27,82.34,23.39,44.42,2.38,2.12
12583,Rohini,1430,2020-08-19,27.56,59.5,24.8,44.7,1.92,5.97
12584,Rohini,1430,2020-08-20,25.62,47.96,19.7,38.41,1.89,8.89
12585,Rohini,1430,2020-08-21,24.23,60.27,17.52,33.14,2.07,6.68
12586,Rohini,1430,2020-08-22,19.9,59.9,13.5,32.88,1.58,4.36
12587,Rohini,1430,2020-08-23,20.65,52.38,12.27,33.59,1.38,5.83
12588,Rohini,1430,2020-08-24,20.88,52.7,18.31,32.87,1.8,6.07
12589,Rohini,1430,2020-08-25,20.69,55.41,20.15,33.43,1.82,4.11
12590,Rohini,1430,2020-08-26,17.79,62.14,16.03,28.67,2.15,5.12
12591,Rohini,1430,2020-08-27,24.29,70.95,13.5,29.24,2.89,4.25
12592,Rohini,1430,2020-08-28,37.79,86.66,19.02,40.26,2.65,3.63
12593,Rohini,1430,2020-08-29,43.92,96.31,19.54,45.4,3.17,12.27
12594,Rohini,1430,2020-08-30,23.38,59.58,12.27,41.48,2.46,5.59
12595,Rohini,1430,2020-08-31,14.67,45.38,19.02,34.85,1.95,4.71
12596,Rohini,1430,2020-09-01,18.67,67.95,22.04,29.9,1.93,10.26
12597,Rohini,1430,2020-09-02,26.0,83.2,19.76,29.6,2.07,20.55
12598,Rohini,1430,2020-09-03,42.67,99.78,23.08,37.46,2.85,10.3
12599,Rohini,1430,2020-09-04,48.79,103.49,24.36,43.13,2.76,11.4
12600,Rohini,1430,2020-09-05,53.83,121.3,22.37,47.53,4.09,12.59
12601,Rohini,1430,2020-09-06,38.46,68.78,16.04,41.98,3.75,13.16
12602,Rohini,1430,2020-09-07,47.19,99.65,21.89,48.82,3.34,8.57
12603,Rohini,1430,2020-09-08,38.52,85.05,15.24,41.09,3.0,11.0
12604,Rohini,1430,2020-09-09,62.06,122.74,16.35,53.23,4.46,4.89
12605,Rohini,1430,2020-09-10,57.88,131.71,19.57,59.51,3.58,4.49
12606,Rohini,1430,2020-09-11,58.38,155.21,21.63,54.24,4.88,4.86
12607,Rohini,1430,2020-09-12,66.91,173.3,19.75,67.25,5.06,6.61
12608,Rohini,1430,2020-09-13,74.75,166.83,18.88,63.59,5.04,4.35
12609,Rohini,1430,2020-09-14,72.36,163.74,18.44,60.64,4.81,4.93
12610,Rohini,1430,2020-09-15,77.25,169.66,20.47,67.59,4.25,3.86
12611,Rohini,1430,2020-09-16,65.04,161.41,19.45,62.52,4.04,6.61
12612,Rohini,1430,2020-09-17,51.47,126.32,15.52,56.84,5.97,7.95
12613,Rohini,1430,2020-09-18,45.62,123.83,14.83,48.32,2.12,9.28
12614,Rohini,1430,2020-09-19,62.0,144.02,15.21,56.08,2.48,16.11
12615,Rohini,1430,2020-09-20,78.58,175.71,14.52,62.78,3.96,7.78
12616,Rohini,1430,2020-09-21,65.12,152.83,12.33,58.12,4.11,11.67
12617,Rohini,1430,2020-09-22,50.67,126.62,21.42,54.85,5.12,9.22
12618,Rohini,1430,2020-09-23,31.71,93.96,16.9,49.38,4.35,9.19
12619,Rohini,1430,2020-09-24,52.29,114.71,18.2,47.49,5.11,14.33
12620,Rohini,1430,2020-09-25,63.17,157.33,21.33,46.02,4.88,20.04
12621,Rohini,1430,2020-09-26,68.58,186.25,23.24,59.69,6.1,6.81
12622,Rohini,1430,2020-09-27,44.96,145.88,18.87,51.1,5.17,14.78
12623,Rohini,1430,2020-09-28,69.42,204.54,20.74,66.28,6.02,17.06
12624,Rohini,1430,2020-09-29,75.25,212.32,18.32,63.64,6.14,16.66
12625,Rohini,1430,2020-09-30,63.0,181.75,18.48,51.55,5.78,16.65
12626,Rohini,1430,2020-10-01,67.87,199.48,21.92,56.11,6.05,15.45
12627,Rohini,1430,2020-10-02,89.12,219.71,19.57,66.02,6.52,19.26
12628,Rohini,1430,2020-10-03,88.33,203.25,23.57,57.01,5.94,15.08
12629,Rohini,1430,2020-10-04,91.54,213.88,26.86,63.26,7.02,20.43
12630,Rohini,1430,2020-10-05,84.94,223.38,24.44,65.47,7.44,20.53
12631,Rohini,1430,2020-10-06,91.59,240.67,30.93,65.54,7.63,19.37
12632,Rohini,1430,2020-10-07,110.14,263.06,27.48,60.88,7.58,22.36
12633,Rohini,1430,2020-10-08,89.18,229.22,25.79,62.75,6.62,22.4
12634,Rohini,1430,2020-10-09,100.02,237.02,24.99,67.86,4.51,18.82
12635,Rohini,1430,2020-10-10,104.83,235.22,24.18,74.05,7.8,23.55
12636,Rohini,1430,2020-10-11,116.6,248.84,25.54,75.08,8.76,20.93
12637,Rohini,1430,2020-10-12,143.76,319.89,37.38,81.02,8.68,24.01
12638,Rohini,1430,2020-10-13,168.36,350.95,38.28,98.49,7.14,14.61
12639,Rohini,1430,2020-10-14,156.96,348.97,34.49,91.34,7.3,12.42
12640,Rohini,1430,2020-10-15,164.96,311.66,27.25,90.55,6.48,20.6
12641,Rohini,1430,2020-10-16,126.89,317.61,32.67,67.96,7.22,21.76
12642,Rohini,1430,2020-10-17,157.17,354.3,35.37,72.18,6.94,19.85
12643,Rohini,1430,2020-10-18,130.21,302.0,29.53,66.28,5.34,18.19
12644,Rohini,1430,2020-10-19,140.33,308.88,31.42,65.64,6.27,21.7
12645,Rohini,1430,2020-10-20,121.96,290.25,37.14,58.76,6.58,20.27
12646,Rohini,1430,2020-10-21,143.33,379.04,43.97,65.95,6.74,23.38
12647,Rohini,1430,2020-10-22,203.33,471.75,51.76,88.32,9.95,31.12
12648,Rohini,1430,2020-10-23,255.92,454.08,53.88,90.65,10.87,37.0
12649,Rohini,1430,2020-10-24,229.92,423.46,56.36,80.87,10.41,25.22
12650,Rohini,1430,2020-10-25,209.29,425.04,64.51,75.54,11.25,31.05
12651,Rohini,1430,2020-10-26,207.44,381.99,44.13,77.6,9.41,17.53
12652,Rohini,1430,2020-10-27,181.79,349.96,34.09,67.29,9.28,19.67
12653,Rohini,1430,2020-10-28,202.42,413.83,49.33,62.79,10.15,17.37
12654,Rohini,1430,2020-10-29,302.21,553.62,67.23,94.59,10.69,43.45
12655,Rohini,1430,2020-10-30,266.61,437.0,40.08,94.17,10.57,17.35
12656,Rohini,1430,2020-10-31,299.38,448.67,26.93,82.79,10.61,19.56
12657,Rohini,1430,2020-11-01,302.21,469.96,33.69,76.95,11.71,19.11
12658,Rohini,1430,2020-11-02,186.71,360.42,42.81,62.76,10.2,15.46
12659,Rohini,1430,2020-11-03,177.61,401.71,52.51,63.73,8.99,14.97
12660,Rohini,1430,2020-11-04,370.85,621.48,57.13,100.76,8.95,8.14
12661,Rohini,1430,2020-11-05,316.36,514.32,49.07,85.47,8.27,16.34
12662,Rohini,1430,2020-11-06,311.67,521.54,49.43,91.98,9.29,14.56
12663,Rohini,1430,2020-11-07,377.33,569.75,48.1,97.82,9.36,18.49
12664,Rohini,1430,2020-11-08,374.04,594.21,52.19,96.38,10.61,15.39
12665,Rohini,1430,2020-11-09,618.79,783.95,57.67,132.04,8.81,14.36
12666,Rohini,1430,2020-11-10,616.79,639.2,67.37,147.01,9.14,22.05
12667,Rohini,1430,2020-11-11,283.04,537.88,49.05,104.28,8.36,29.59
12668,Rohini,1430,2020-11-12,232.83,458.29,47.22,87.71,7.99,42.25
12669,Rohini,1430,2020-11-13,269.41,492.78,51.15,87.34,7.33,22.98
12670,Rohini,1430,2020-11-14,487.14,670.26,58.33,108.68,18.96,26.28
12671,Rohini,1430,2020-11-15,306.37,392.5,43.46,100.82,22.28,32.23
12672,Rohini,1430,2020-11-16,101.75,164.58,24.42,71.55,7.33,20.62
12673,Rohini,1430,2020-11-17,86.71,151.83,21.49,63.53,6.57,16.22
12674,Rohini,1430,2020-11-18,139.53,254.19,28.95,61.78,4.15,22.44
12675,Rohini,1430,2020-11-19,161.8,296.39,37.29,65.19,5.11,24.04
12676,Rohini,1430,2020-11-20,183.43,290.52,31.18,70.58,4.43,23.51
12677,Rohini,1430,2020-11-21,152.62,266.38,25.64,56.81,8.07,32.73
12678,Rohini,1430,2020-11-22,176.33,316.53,35.58,60.12,6.58,16.056
12679,Rohini,1430,2020-11-23,240.14,446.59,51.75,71.15,6.66,32.42
12680,Rohini,1430,2020-11-24,305.48,536.15,65.63,86.92,6.43,24.79
12681,Rohini,1430,2020-11-25,380.62,593.55,53.26,110.6,8.32,17.86
12682,Rohini,1430,2020-11-26,115.32,200.64,21.68,65.42,6.41,16.36
12683,Rohini,1430,2020-11-27,87.69,160.49,23.73,50.16,6.3,16.08
12684,Rohini,1430,2020-11-28,133.71,241.25,30.23,56.32,7.34,20.24
12685,Rohini,1430,2020-11-29,160.33,301.04,40.81,57.66,7.21,22.34
12686,Rohini,1430,2020-11-30,218.71,391.0,47.21,71.63,6.32,20.79
12687,Rohini,1430,2020-12-01,281.29,485.62,52.48,89.49,8.51,21.81
12688,Rohini,1430,2020-12-02,256.79,416.42,44.3,85.78,10.31,21.67
12689,Rohini,1430,2020-12-03,234.88,425.33,52.03,87.43,9.19,19.63
12690,Rohini,1430,2020-12-04,360.12,590.71,73.04,111.15,7.46,48.05
12691,Rohini,1430,2020-12-05,308.62,477.19,57.46,109.93,6.56,22.34
12692,Rohini,1430,2020-12-06,292.54,448.12,45.98,106.24,7.1,36.7
12693,Rohini,1430,2020-12-07,310.95,469.49,34.84,115.38,4.1,19.13
12694,Rohini,1430,2020-12-08,280.73,465.65,39.81,101.87,6.52,20.42
12695,Rohini,1430,2020-12-09,253.12,447.09,43.0,97.32,6.42,17.18
12696,Rohini,1430,2020-12-10,156.08,310.41,31.33,105.29,5.21,12.2
12697,Rohini,1430,2020-12-11,186.07,360.68,57.29,120.42,6.07,8.38
12698,Rohini,1430,2020-12-12,268.58,377.52,27.97,119.15,2.22,11.54
12699,Rohini,1430,2020-12-13,118.0,171.54,14.03,84.76,1.63,13.94
12700,Rohini,1430,2020-12-14,96.25,150.46,12.0,67.35,3.94,20.12
12701,Rohini,1430,2020-12-15,143.21,214.25,21.19,71.13,8.31,15.36
12702,Rohini,1430,2020-12-16,142.67,211.79,20.7,86.51,2.53,14.3
12703,Rohini,1430,2020-12-17,147.0,222.45,18.4,81.68,2.7,17.56
12704,Rohini,1430,2020-12-18,171.75,265.38,28.19,70.2,8.74,19.23
12705,Rohini,1430,2020-12-19,176.29,279.12,30.68,79.45,8.05,17.56
12706,Rohini,1430,2020-12-20,215.21,337.08,34.59,92.37,12.0,17.25
12707,Rohini,1430,2020-12-21,237.97,381.6,39.97,96.57,13.72,16.61
12708,Rohini,1430,2020-12-22,380.53,584.47,48.63,122.97,9.73,16.84
12709,Rohini,1430,2020-12-23,391.79,594.52,43.26,123.91,10.43,36.16
12710,Rohini,1430,2020-12-24,363.17,549.59,40.01,129.91,5.49,17.04
12711,Rohini,1430,2020-12-25,253.0,409.2,36.1,103.16,5.29,18.25
12712,Rohini,1430,2020-12-26,290.46,429.79,37.26,102.4,7.04,19.11
12713,Rohini,1430,2020-12-27,285.58,440.51,41.93,99.65,7.1,25.02
12714,Rohini,1430,2020-12-28,113.47,296.61,21.22,63.01,3.99,20.02
12715,Rohini,1430,2020-12-29,156.08,318.67,23.99,89.29,3.6,14.12
12716,Rohini,1430,2020-12-30,182.02,274.14,18.5,92.64,2.94,11.17
12717,Rohini,1430,2020-12-31,296.31,423.29,29.95,96.16,3.68,7.62
12718,Rohini,1430,2021-01-01,556.44,694.34,41.44,105.73,4.56,5.69
12719,Rohini,1430,2021-01-02,432.92,579.28,50.6,112.87,7.24,7.15
12720,Sonia Vihar,1432,2018-02-08,203.79,391.0,38.38,31.03,4.76,56.42
12721,Sonia Vihar,1432,2018-02-09,216.96,398.71,44.27,39.08,5.99,49.55
12722,Sonia Vihar,1432,2018-02-10,199.75,377.58,39.14,40.82,7.01,50.81
12723,Sonia Vihar,1432,2018-02-11,176.33,402.71,32.1,51.44,9.34,46.72
12724,Sonia Vihar,1432,2018-02-12,80.83,206.58,15.56,45.69,5.06,40.29
12725,Sonia Vihar,1432,2018-02-13,114.67,177.04,24.68,28.7,2.6,39.29
12726,Sonia Vihar,1432,2018-02-14,70.58,152.88,16.3,20.07,2.11,51.06
12727,Sonia Vihar,1432,2018-02-15,104.42,192.0,21.14,33.67,3.31,49.08
12728,Sonia Vihar,1432,2018-02-16,137.12,237.21,19.07,42.6,5.12,57.26
12729,Sonia Vihar,1432,2018-02-17,135.46,254.92,24.68,43.78,4.88,51.31
12730,Sonia Vihar,1432,2018-02-18,143.54,287.58,27.0,42.38,4.66,49.8
12731,Sonia Vihar,1432,2018-02-19,232.04,443.17,42.22,54.95,6.89,54.86
12732,Sonia Vihar,1432,2018-02-20,186.38,377.67,35.75,50.62,5.46,61.66
12733,Sonia Vihar,1432,2018-02-21,210.12,448.17,41.9,54.56,6.66,71.12
12734,Sonia Vihar,1432,2018-02-22,161.75,341.04,28.98,56.89,7.3,53.17
12735,Sonia Vihar,1432,2018-02-23,156.96,341.04,23.78,56.77,7.76,41.21
12736,Sonia Vihar,1432,2018-02-24,212.67,466.25,35.27,70.21,12.77,69.25
12737,Sonia Vihar,1432,2018-02-25,94.5,206.0,15.14,34.23,7.4,44.53
12738,Sonia Vihar,1432,2018-02-26,64.12,155.0,17.48,19.44,5.61,55.5
12739,Sonia Vihar,1432,2018-02-27,88.21,186.46,23.44,33.3,4.57,48.52
12740,Sonia Vihar,1432,2018-02-28,156.0,317.5,21.73,57.96,6.7,54.84
12741,Sonia Vihar,1432,2018-03-01,77.62,290.17,21.24,48.18,5.5,39.27
12742,Sonia Vihar,1432,2018-03-02,189.38,313.88,22.79,55.89,5.9,44.19
12743,Sonia Vihar,1432,2018-03-03,103.74,226.99,17.14,46.06,6.92,37.52
12744,Sonia Vihar,1432,2018-03-04,87.62,211.7,15.45,26.27,3.8,7.81
12745,Sonia Vihar,1432,2018-03-05,79.45,177.94,16.49,39.66,6.18,45.5
12746,Sonia Vihar,1432,2018-03-06,71.36,161.41,15.49,34.26,5.22,57.76
12747,Sonia Vihar,1432,2018-03-07,87.88,194.12,20.91,36.21,5.89,58.28
12748,Sonia Vihar,1432,2018-03-08,152.79,329.92,35.94,46.57,8.06,35.53
12749,Sonia Vihar,1432,2018-03-09,153.25,320.17,24.15,42.68,6.28,56.95
12750,Sonia Vihar,1432,2018-03-10,78.08,183.0,15.3,35.06,6.09,57.43
12751,Sonia Vihar,1432,2018-03-11,87.76,199.34,20.57,37.26,6.06,54.9
12752,Sonia Vihar,1432,2018-03-12,107.17,246.24,22.44,40.46,7.35,54.08
12753,Sonia Vihar,1432,2018-03-13,128.35,306.04,38.14,44.16,8.63,59.75
12754,Sonia Vihar,1432,2018-03-14,159.24,483.2,60.43,42.11,7.67,83.38
12755,Sonia Vihar,1432,2018-03-15,127.37,400.35,21.22,51.07,7.36,30.21
12756,Sonia Vihar,1432,2018-03-16,115.92,281.77,16.06,42.81,7.36,42.09
12757,Sonia Vihar,1432,2018-03-17,103.81,228.56,19.74,36.16,6.76,36.98
12758,Sonia Vihar,1432,2018-03-18,62.86,191.21,13.83,31.23,5.35,87.62
12759,Sonia Vihar,1432,2018-03-19,80.46,226.17,23.83,41.09,7.06,53.11
12760,Sonia Vihar,1432,2018-03-20,128.75,323.46,35.06,46.41,10.42,65.29
12761,Sonia Vihar,1432,2018-03-21,170.12,337.21,14.61,51.14,9.95,68.64
12762,Sonia Vihar,1432,2018-03-22,90.11,194.75,10.93,39.42,6.6,60.81
12763,Sonia Vihar,1432,2018-03-23,62.38,173.71,12.64,31.94,4.86,95.91
12764,Sonia Vihar,1432,2018-03-24,74.77,205.82,11.13,33.59,6.72,104.73
12765,Sonia Vihar,1432,2018-03-25,62.72,208.17,11.19,32.84,5.54,107.92
12766,Sonia Vihar,1432,2018-03-26,95.71,238.67,16.45,36.48,6.88,74.83
12767,Sonia Vihar,1432,2018-03-27,141.76,352.9,31.5,40.56,9.55,50.58
12768,Sonia Vihar,1432,2018-03-28,135.45,375.67,35.54,40.65,8.2,73.31
12769,Sonia Vihar,1432,2018-03-29,103.3,298.17,19.31,39.82,7.63,61.35
12770,Sonia Vihar,1432,2018-03-30,96.99,290.43,21.98,39.71,6.47,77.4
12771,Sonia Vihar,1432,2018-03-31,116.81,377.25,19.32,48.81,10.12,82.89
12772,Sonia Vihar,1432,2018-04-01,109.67,299.02,13.69,53.43,9.64,111.07
12773,Sonia Vihar,1432,2018-04-02,151.68,350.19,21.74,54.75,11.61,90.07
12774,Sonia Vihar,1432,2018-04-03,126.25,331.79,24.44,60.57,12.18,81.26
12775,Sonia Vihar,1432,2018-04-04,165.42,389.83,22.93,69.35,10.87,63.64
12776,Sonia Vihar,1432,2018-04-05,165.17,355.25,15.58,65.4,9.17,66.51
12777,Sonia Vihar,1432,2018-04-06,116.38,285.57,19.55,44.33,11.12,68.54
12778,Sonia Vihar,1432,2018-04-07,62.0,179.67,13.18,48.5,7.67,92.39
12779,Sonia Vihar,1432,2018-04-08,59.54,190.5,12.41,46.98,7.99,95.62
12780,Sonia Vihar,1432,2018-04-09,59.08,159.0,17.0,48.06,7.87,57.77
12781,Sonia Vihar,1432,2018-04-10,99.29,275.33,20.0,54.73,9.17,81.98
12782,Sonia Vihar,1432,2018-04-11,60.96,153.08,12.69,45.82,7.46,63.25
12783,Sonia Vihar,1432,2018-04-12,53.75,125.46,14.93,36.9,5.96,69.81
12784,Sonia Vihar,1432,2018-04-13,89.04,201.71,18.76,35.74,7.79,72.22
12785,Sonia Vihar,1432,2018-04-14,96.07,252.42,24.29,36.88,8.39,74.21
12786,Sonia Vihar,1432,2018-04-15,109.92,306.89,29.79,46.76,7.14,59.72
12787,Sonia Vihar,1432,2018-04-16,145.73,413.46,30.24,56.95,10.36,75.43
12788,Sonia Vihar,1432,2018-04-17,83.67,315.42,20.3,45.52,5.09,92.35
12789,Sonia Vihar,1432,2018-04-18,59.21,298.88,10.93,34.1,4.47,92.56
12790,Sonia Vihar,1432,2018-04-19,82.88,315.75,18.83,33.32,7.16,82.71
12791,Sonia Vihar,1432,2018-04-20,93.54,421.73,12.94,34.62,5.67,82.56
