siteName,siteCode,Date,PM2.5,PM10,NO2,NH3,SO2,Ozone,AQI
Vivek Vihar,1435,2018-06-25,2.58,17.17,31.17,21.62,12.34,49.58,28
Vivek Vihar,1435,2018-06-26,18.41,71.34,30.69,21.64,12.09,37.0,137
Vivek Vihar,1435,2018-06-27,54.58,111.1,26.58,32.92,15.24,53.32,270
Vivek Vihar,1435,2018-06-28,30.74,53.89,23.97,32.89,10.29,56.33,89
Vivek Vihar,1435,2018-06-29,31.62,93.04,23.57,26.38,13.3,31.58,210
Vivek Vihar,1435,2018-06-30,35.44,72.43,24.39,30.2,11.57,36.83,141
Vivek Vihar,1435,2018-07-01,25.62,55.0,23.65,32.25,9.71,16.91,91
Vivek Vihar,1435,2018-07-02,25.91,155.8,19.72,26.25,9.74,24.04,327
Vivek Vihar,1435,2018-07-03,48.29,118.8,24.35,34.66,14.52,59.61,296
Vivek Vihar,1435,2018-07-04,40.4,108.23,20.49,34.6,11.41,44.3,260
Vivek Vihar,1435,2018-07-05,57.15,154.29,29.4,36.48,11.95,28.44,326
Vivek Vihar,1435,2018-07-06,77.14,207.85,27.84,48.1,12.27,30.31,367
Vivek Vihar,1435,2018-07-07,61.52,172.9,26.72,51.93,12.8,42.52,340
Vivek Vihar,1435,2018-07-08,73.27,184.23,25.18,57.22,12.98,64.53,349
Vivek Vihar,1435,2018-07-09,61.89,159.6,22.92,49.54,12.42,46.83,330
Vivek Vihar,1435,2018-07-10,41.97,110.29,19.28,41.11,13.42,56.11,267
Vivek Vihar,1435,2018-07-11,37.5,102.38,24.59,36.04,12.04,14.52,241
Vivek Vihar,1435,2018-07-12,50.41,149.83,25.83,35.76,12.95,33.89,322
Vivek Vihar,1435,2018-07-13,29.25,92.4,21.71,32.54,14.94,27.44,208
Vivek Vihar,1435,2018-07-14,29.12,68.25,20.52,31.03,14.91,26.19,127
Vivek Vihar,1435,2018-07-15,37.94,83.27,19.6,28.18,13.63,42.56,177
Vivek Vihar,1435,2018-07-16,51.51,106.57,21.13,30.95,13.23,42.81,255
Vivek Vihar,1435,2018-07-17,25.66,83.21,18.09,28.14,15.36,59.58,177
Vivek Vihar,1435,2018-07-18,33.73,100.23,18.04,32.1,11.34,38.15,234
Vivek Vihar,1435,2018-07-19,25.58,81.22,18.35,27.91,10.66,25.77,170
Vivek Vihar,1435,2018-07-20,46.45,96.78,24.15,31.1,10.45,14.87,222
Vivek Vihar,1435,2018-07-21,68.41,128.45,23.94,29.66,12.6,47.67,306
Vivek Vihar,1435,2018-07-22,31.25,70.03,20.66,24.89,10.26,50.14,133
Vivek Vihar,1435,2018-07-23,46.77,109.32,19.15,23.18,11.28,40.73,264
Vivek Vihar,1435,2018-07-24,40.54,94.81,19.47,23.77,10.39,41.2,216
Vivek Vihar,1435,2018-07-25,28.65,75.5,22.57,22.82,10.06,17.06,151
Vivek Vihar,1435,2018-07-26,27.7,72.48,17.8,22.87,9.8,18.41,141
Vivek Vihar,1435,2018-07-27,33.75,68.07,17.67,17.9,9.54,24.2,126
Vivek Vihar,1435,2018-07-28,35.88,92.04,18.5,15.46,9.67,18.64,206
Vivek Vihar,1435,2018-07-29,55.77,144.21,20.52,19.32,10.1,19.61,318
Vivek Vihar,1435,2018-07-30,38.71,139.79,18.67,19.06,9.68,22.29,315
Vivek Vihar,1435,2018-07-31,47.02,182.49,23.56,19.01,9.33,19.26,348
Vivek Vihar,1435,2018-08-01,48.84,221.29,20.85,19.51,9.23,21.14,377
Vivek Vihar,1435,2018-08-02,58.15,290.98,19.08,15.47,9.23,20.6,431
Vivek Vihar,1435,2018-08-03,53.27,266.62,19.14,12.91,9.87,19.41,412
Vivek Vihar,1435,2018-08-04,54.11,273.28,21.37,12.73,9.64,24.17,417
Vivek Vihar,1435,2018-08-05,51.48,249.0,18.08,12.96,8.76,18.44,399
Vivek Vihar,1435,2018-08-06,49.54,119.91,13.54,22.19,9.09,27.0,299
Vivek Vihar,1435,2018-08-07,43.6,93.83,16.06,15.77,10.79,30.69,212
Vivek Vihar,1435,2018-08-08,29.33,77.53,16.99,17.99,9.83,52.95,158
Vivek Vihar,1435,2018-08-09,31.26,83.8,18.48,19.36,11.73,26.75,179
Vivek Vihar,1435,2018-08-10,45.71,107.35,31.79,17.91,10.96,30.3,257
Vivek Vihar,1435,2018-08-11,28.62,101.62,20.98,22.52,9.42,11.97,238
Vivek Vihar,1435,2018-08-12,27.69,109.09,23.15,24.92,9.91,9.79,263
Vivek Vihar,1435,2018-08-13,33.1,199.89,21.69,27.72,9.88,20.3,361
Vivek Vihar,1435,2018-08-14,53.62,312.29,23.84,28.66,10.08,16.67,447
Vivek Vihar,1435,2018-08-15,35.98,197.15,17.93,23.42,9.19,18.43,359
Vivek Vihar,1435,2018-08-16,37.5,161.52,21.78,20.09,12.14,28.73,331
Vivek Vihar,1435,2018-08-17,28.64,81.54,17.07,21.33,9.94,24.21,171
Vivek Vihar,1435,2018-08-18,33.66,79.28,20.75,19.9,13.01,36.79,164
Vivek Vihar,1435,2018-08-19,53.57,116.5,32.77,19.71,12.46,15.69,288
Vivek Vihar,1435,2018-08-20,56.69,127.83,28.79,22.05,10.87,28.63,306
Vivek Vihar,1435,2018-08-21,30.14,85.53,20.82,14.87,13.93,40.2,185
Vivek Vihar,1435,2018-08-22,26.56,74.39,18.25,15.86,10.89,41.15,147
Vivek Vihar,1435,2018-08-23,26.27,86.22,17.05,21.69,9.58,4.81,187
Vivek Vihar,1435,2018-08-24,24.6,101.07,20.88,19.55,10.32,8.47,236
Vivek Vihar,1435,2018-08-25,20.08,94.28,19.75,17.92,9.98,7.67,214
Vivek Vihar,1435,2018-08-26,20.67,74.52,16.25,16.46,10.57,9.62,148
Vivek Vihar,1435,2018-08-27,16.18,71.79,17.1,16.89,10.83,9.25,139
Vivek Vihar,1435,2018-08-28,25.9,78.97,20.07,17.87,11.47,20.75,163
Vivek Vihar,1435,2018-08-29,31.64,72.11,21.55,17.38,12.2,40.13,140
Vivek Vihar,1435,2018-08-30,37.84,87.33,24.32,18.98,10.97,21.2,191
Vivek Vihar,1435,2018-08-31,40.97,148.82,21.93,19.04,11.36,8.78,322
Vivek Vihar,1435,2018-09-01,48.89,108.48,23.39,17.58,12.77,17.29,261
Vivek Vihar,1435,2018-09-02,51.1,103.0,20.72,21.6,10.03,7.85,243
Vivek Vihar,1435,2018-09-03,47.92,84.22,21.63,18.16,10.93,15.84,180
Vivek Vihar,1435,2018-09-04,71.44,120.85,31.26,19.99,9.93,27.15,300
Vivek Vihar,1435,2018-09-05,43.17,109.13,27.18,19.35,10.61,9.12,263
Vivek Vihar,1435,2018-09-06,48.08,141.82,23.54,18.5,9.62,11.65,316
Vivek Vihar,1435,2018-09-07,55.48,126.51,36.41,19.76,11.02,25.23,305
Vivek Vihar,1435,2018-09-08,28.42,76.75,20.41,18.1,11.6,10.81,155
Vivek Vihar,1435,2018-09-09,24.44,60.64,16.11,13.86,18.71,32.23,102
Vivek Vihar,1435,2018-09-10,42.76,84.76,23.76,14.86,14.72,18.8,182
Vivek Vihar,1435,2018-09-11,33.39,77.36,23.64,14.34,11.28,11.19,157
Vivek Vihar,1435,2018-09-12,31.58,105.94,20.02,14.13,11.46,6.53,253
Vivek Vihar,1435,2018-09-13,25.67,126.69,21.56,12.62,11.21,9.26,305
Vivek Vihar,1435,2018-09-14,32.83,108.38,23.05,12.49,10.64,10.92,261
Vivek Vihar,1435,2018-09-15,38.96,128.54,23.68,12.91,13.01,11.56,306
Vivek Vihar,1435,2018-09-16,51.15,143.6,21.97,14.3,13.79,12.46,318
Vivek Vihar,1435,2018-09-17,65.35,165.19,22.1,15.82,12.28,20.84,334
Vivek Vihar,1435,2018-09-18,57.83,166.1,22.86,15.46,13.0,24.51,335
Vivek Vihar,1435,2018-09-19,51.87,173.1,30.31,16.8,12.95,27.42,340
Vivek Vihar,1435,2018-09-20,51.43,204.42,34.88,21.56,15.73,32.72,364
Vivek Vihar,1435,2018-09-21,28.93,110.74,23.61,18.42,19.22,43.2,269
Vivek Vihar,1435,2018-09-22,20.14,78.39,21.56,16.55,16.95,26.2,161
Vivek Vihar,1435,2018-09-23,23.59,75.11,19.38,17.4,18.01,37.67,150
Vivek Vihar,1435,2018-09-24,20.23,59.94,24.68,15.53,10.15,3.61,99
Vivek Vihar,1435,2018-09-25,22.49,84.63,21.53,14.24,11.04,6.27,182
Vivek Vihar,1435,2018-09-26,34.2,114.03,24.64,16.39,11.82,13.79,280
Vivek Vihar,1435,2018-09-27,79.9,198.65,32.34,19.63,12.8,21.0,360
Vivek Vihar,1435,2018-09-28,131.94,258.96,40.13,20.64,13.87,33.1,406
Vivek Vihar,1435,2018-09-29,130.91,260.54,40.67,24.1,15.9,35.38,408
Vivek Vihar,1435,2018-09-30,67.23,154.25,27.37,20.2,15.94,21.37,326
Vivek Vihar,1435,2018-10-01,78.71,199.62,37.43,20.18,17.62,26.73,361
Vivek Vihar,1435,2018-10-02,71.25,186.19,37.26,21.88,15.92,22.74,350
Vivek Vihar,1435,2018-10-03,90.24,235.9,44.4,22.25,17.45,42.64,389
Vivek Vihar,1435,2018-10-04,138.92,291.0,47.38,28.06,20.65,37.5,431
Vivek Vihar,1435,2018-10-05,147.9,282.71,43.43,28.13,19.35,23.15,425
Vivek Vihar,1435,2018-10-06,76.06,183.56,31.23,21.82,18.31,25.2,348
Vivek Vihar,1435,2018-10-07,98.25,252.38,31.16,21.85,21.79,33.68,401
Vivek Vihar,1435,2018-10-08,159.52,349.94,34.05,24.74,21.46,62.29,476
Vivek Vihar,1435,2018-10-09,121.0,280.15,29.86,24.87,30.84,61.51,423
Vivek Vihar,1435,2018-10-10,99.08,231.98,30.86,26.05,27.95,66.45,386
Vivek Vihar,1435,2018-10-11,54.59,220.32,21.69,23.73,16.76,36.68,377
Vivek Vihar,1435,2018-10-12,111.5,256.35,43.75,17.48,25.94,38.4,404
Vivek Vihar,1435,2018-10-13,163.95,328.83,38.83,26.77,23.42,37.09,460
Vivek Vihar,1435,2018-10-14,117.21,247.71,37.45,23.87,18.53,14.71,398
Vivek Vihar,1435,2018-10-15,135.69,307.15,43.92,23.82,19.42,43.13,443
Vivek Vihar,1435,2018-10-16,173.89,388.97,42.5,35.24,24.36,50.61,506
Vivek Vihar,1435,2018-10-17,171.79,383.79,43.78,32.75,19.23,51.5,502
Vivek Vihar,1435,2018-10-18,139.77,402.19,44.33,34.68,28.15,45.8,517
Vivek Vihar,1435,2018-10-19,178.19,360.58,44.42,32.96,19.4,40.31,485
Vivek Vihar,1435,2018-10-20,210.82,441.27,50.86,31.41,28.47,34.54,547
Vivek Vihar,1435,2018-10-21,76.75,330.15,52.84,31.98,20.6,24.51,461
Vivek Vihar,1435,2018-10-22,58.92,293.85,50.67,28.03,16.2,33.03,433
Vivek Vihar,1435,2018-10-23,71.65,375.54,56.67,30.53,16.12,43.03,496
Vivek Vihar,1435,2018-10-24,108.69,408.79,65.21,36.61,16.85,34.57,522
Vivek Vihar,1435,2018-10-25,101.33,429.4,53.75,36.44,27.83,52.33,538
Vivek Vihar,1435,2018-10-26,280.67,469.68,52.14,39.08,24.57,30.96,568
Vivek Vihar,1435,2018-10-27,269.69,520.71,56.73,44.86,22.48,18.2,608
Vivek Vihar,1435,2018-10-28,259.33,431.96,40.32,40.57,19.89,15.88,539
Vivek Vihar,1435,2018-10-29,313.32,533.33,44.94,41.54,20.52,22.74,617
Vivek Vihar,1435,2018-10-30,369.48,581.14,59.41,45.36,20.56,16.11,654
Vivek Vihar,1435,2018-10-31,270.29,496.45,43.41,37.32,24.63,22.39,589
Vivek Vihar,1435,2018-11-01,287.6,522.71,41.7,37.61,25.74,17.28,609
Vivek Vihar,1435,2018-11-02,224.75,416.9,39.55,32.87,30.31,24.79,528
Vivek Vihar,1435,2018-11-03,122.19,301.62,31.19,31.84,21.41,24.38,439
Vivek Vihar,1435,2018-11-04,33.98,193.12,23.22,24.06,14.9,49.67,356
Vivek Vihar,1435,2018-11-05,112.46,566.02,40.62,36.37,14.08,26.76,643
Vivek Vihar,1435,2018-11-06,55.85,328.85,40.04,27.19,13.41,55.23,460
Vivek Vihar,1435,2018-11-07,138.11,348.29,44.07,28.4,28.63,64.91,475
Vivek Vihar,1435,2018-11-08,536.2,710.3,52.78,45.21,21.85,18.86,754
Vivek Vihar,1435,2018-11-09,383.5,576.18,59.57,43.99,15.9,37.51,650
Vivek Vihar,1435,2018-11-10,360.69,594.58,70.3,49.36,17.41,23.27,665
Vivek Vihar,1435,2018-11-11,302.75,513.12,67.49,50.09,15.45,37.07,602
Vivek Vihar,1435,2018-11-12,307.59,515.35,57.26,53.64,15.41,36.24,604
Vivek Vihar,1435,2018-11-13,303.9,497.25,62.8,57.04,16.61,24.45,590
Vivek Vihar,1435,2018-11-14,146.23,279.33,50.67,48.76,14.29,29.72,422
Vivek Vihar,1435,2018-11-15,33.17,185.88,39.96,38.17,14.78,32.73,350
Vivek Vihar,1435,2018-11-16,30.98,230.21,43.01,28.98,12.88,42.96,384
Vivek Vihar,1435,2018-11-17,42.81,284.77,49.94,30.92,14.48,41.95,426
Vivek Vihar,1435,2018-11-18,49.75,360.59,55.53,36.92,25.18,48.42,485
Vivek Vihar,1435,2018-11-19,114.79,352.07,48.81,40.87,35.33,62.9,478
Vivek Vihar,1435,2018-11-20,246.48,404.89,53.08,47.31,18.98,36.65,519
Vivek Vihar,1435,2018-11-21,204.75,336.15,47.15,36.84,15.86,32.46,466
Vivek Vihar,1435,2018-11-22,143.47,310.98,57.51,31.7,18.41,36.72,446
Vivek Vihar,1435,2018-11-23,179.06,325.98,49.8,34.32,17.42,31.81,458
Vivek Vihar,1435,2018-11-24,121.6,247.78,45.62,27.81,15.57,34.46,398
Vivek Vihar,1435,2018-11-25,167.19,339.19,54.79,34.37,19.95,29.74,468
Vivek Vihar,1435,2018-11-26,190.85,367.85,59.71,39.7,21.16,16.78,490
Vivek Vihar,1435,2018-11-27,231.05,422.53,66.26,42.02,20.51,19.4,532
Vivek Vihar,1435,2018-11-28,241.64,439.6,76.32,46.01,18.47,26.3,545
Vivek Vihar,1435,2018-11-29,235.66,437.39,66.9,47.26,12.58,20.03,544
Vivek Vihar,1435,2018-11-30,55.6,354.2,66.37,39.48,14.33,27.2,480
Vivek Vihar,1435,2018-12-01,36.31,310.48,60.3,32.97,14.91,26.8,446
Vivek Vihar,1435,2018-12-02,48.46,439.71,72.86,38.08,17.26,29.98,545
Vivek Vihar,1435,2018-12-03,48.85,449.27,63.85,39.68,15.31,20.26,553
Vivek Vihar,1435,2018-12-04,58.35,428.14,68.95,43.98,15.13,23.33,537
Vivek Vihar,1435,2018-12-05,97.26,392.12,59.11,40.51,13.54,12.95,509
Vivek Vihar,1435,2018-12-06,277.04,472.29,70.17,43.32,22.49,24.43,570
Vivek Vihar,1435,2018-12-07,199.58,349.75,61.42,40.75,12.19,14.04,476
Vivek Vihar,1435,2018-12-08,230.23,390.44,64.33,40.58,14.73,20.52,508
Vivek Vihar,1435,2018-12-09,262.91,483.9,65.04,40.56,17.52,28.31,579
Vivek Vihar,1435,2018-12-10,63.02,535.81,70.32,45.77,16.38,17.78,619
Vivek Vihar,1435,2018-12-11,61.84,558.57,65.44,51.14,18.74,37.94,637
Vivek Vihar,1435,2018-12-12,44.47,361.44,52.6,43.49,12.97,25.56,485
Vivek Vihar,1435,2018-12-13,69.16,174.66,46.59,31.88,11.18,15.28,342
Vivek Vihar,1435,2018-12-14,104.44,173.31,46.68,33.77,10.61,17.57,341
Vivek Vihar,1435,2018-12-15,133.79,217.15,48.41,36.22,12.54,15.92,374
Vivek Vihar,1435,2018-12-16,163.77,273.23,49.94,43.87,12.99,19.51,417
Vivek Vihar,1435,2018-12-17,125.08,294.92,49.05,43.26,14.19,20.67,434
Vivek Vihar,1435,2018-12-18,193.07,316.73,50.69,47.66,14.35,28.4,451
Vivek Vihar,1435,2018-12-19,210.71,356.08,59.75,44.73,12.05,33.2,481
Vivek Vihar,1435,2018-12-20,261.9,430.82,57.5,48.12,13.91,35.92,539
Vivek Vihar,1435,2018-12-21,250.69,396.0,57.59,56.45,11.39,34.53,512
Vivek Vihar,1435,2018-12-22,370.81,560.98,71.67,59.56,15.96,36.82,639
Vivek Vihar,1435,2018-12-23,481.69,662.24,82.25,63.79,18.13,35.54,717
Vivek Vihar,1435,2018-12-24,481.12,643.79,75.22,59.25,17.95,23.33,702
Vivek Vihar,1435,2018-12-25,255.25,377.65,63.98,54.97,11.22,21.84,498
Vivek Vihar,1435,2018-12-26,266.19,437.31,66.71,47.63,14.69,22.59,544
Vivek Vihar,1435,2018-12-27,306.6,492.31,62.55,46.62,19.68,19.09,586
Vivek Vihar,1435,2018-12-28,267.81,412.56,54.6,52.62,13.81,19.12,525
Vivek Vihar,1435,2018-12-29,279.29,441.6,58.03,49.21,15.62,21.16,547
Vivek Vihar,1435,2018-12-30,427.21,571.28,66.89,54.93,16.21,26.53,647
Vivek Vihar,1435,2018-12-31,296.73,483.41,59.34,49.78,13.92,20.69,579
Vivek Vihar,1435,2019-01-01,319.94,485.6,61.08,47.03,15.32,20.23,581
Vivek Vihar,1435,2019-01-02,357.69,613.71,64.85,55.65,16.14,16.05,679
Vivek Vihar,1435,2019-01-03,367.83,538.6,58.84,49.45,12.27,15.68,622
Vivek Vihar,1435,2019-01-04,279.73,411.15,47.26,45.29,11.41,12.14,523
Vivek Vihar,1435,2019-01-05,283.69,455.12,57.74,67.18,26.19,45.91,557
Vivek Vihar,1435,2019-01-06,210.25,299.65,48.94,55.99,18.58,16.51,438
Vivek Vihar,1435,2019-01-07,177.58,274.39,48.45,51.71,22.72,18.31,418
Vivek Vihar,1435,2019-01-08,147.92,228.67,46.6,44.27,16.14,25.62,383
Vivek Vihar,1435,2019-01-09,141.65,240.98,50.99,40.69,16.7,36.55,393
Vivek Vihar,1435,2019-01-10,182.75,315.08,62.16,44.11,19.02,33.56,450
Vivek Vihar,1435,2019-01-11,293.14,499.04,73.36,52.24,32.76,38.27,591
Vivek Vihar,1435,2019-01-12,399.02,576.55,81.08,56.46,17.39,37.35,651
Vivek Vihar,1435,2019-01-13,302.96,429.2,58.42,54.82,27.4,43.95,537
Vivek Vihar,1435,2019-01-14,83.62,175.56,36.56,29.69,18.16,45.28,342
Vivek Vihar,1435,2019-01-15,192.48,267.31,51.26,32.06,19.36,31.55,413
Vivek Vihar,1435,2019-01-16,311.69,544.19,70.38,43.9,29.82,23.63,626
Vivek Vihar,1435,2019-01-17,390.21,532.48,67.62,52.81,24.65,37.23,617
Vivek Vihar,1435,2019-01-18,249.6,368.85,65.15,43.68,17.95,30.8,491
Vivek Vihar,1435,2019-01-19,292.27,390.59,70.85,45.21,20.21,34.4,508
Vivek Vihar,1435,2019-01-20,335.3,596.24,92.21,52.67,23.72,45.66,666
Vivek Vihar,1435,2019-01-21,178.12,313.65,48.8,46.13,37.34,51.1,448
Vivek Vihar,1435,2019-01-22,46.95,89.5,35.84,23.19,17.27,35.24,198
Vivek Vihar,1435,2019-01-23,152.64,259.11,46.92,42.85,18.95,19.2,407
Vivek Vihar,1435,2019-01-24,127.31,227.17,36.33,30.44,14.69,22.43,382
Vivek Vihar,1435,2019-01-25,76.1,132.67,33.19,24.12,16.75,32.96,309
Vivek Vihar,1435,2019-01-26,91.54,157.23,30.55,25.11,18.68,45.01,328
Vivek Vihar,1435,2019-01-27,117.8,197.14,38.14,26.18,15.98,35.01,359
Vivek Vihar,1435,2019-01-28,111.97,198.04,40.74,25.62,17.65,38.63,360
Vivek Vihar,1435,2019-01-29,135.21,232.08,46.17,28.01,19.84,44.38,386
Vivek Vihar,1435,2019-01-30,216.03,368.16,60.39,34.5,25.84,26.42,490
Vivek Vihar,1435,2019-01-31,212.74,394.07,52.34,37.58,40.53,46.71,510
Vivek Vihar,1435,2019-02-01,190.92,295.52,42.48,40.53,36.42,42.54,435
Vivek Vihar,1435,2019-02-02,198.71,299.98,35.78,35.2,11.68,16.22,438
Vivek Vihar,1435,2019-02-03,136.29,231.6,31.95,29.27,10.69,18.53,385
Vivek Vihar,1435,2019-02-04,178.46,346.58,50.9,29.86,15.92,26.67,474
Vivek Vihar,1435,2019-02-05,289.83,541.67,60.49,36.76,42.55,39.21,624
Vivek Vihar,1435,2019-02-06,171.58,279.42,42.17,36.24,25.63,43.79,422
Vivek Vihar,1435,2019-02-07,58.4,99.42,27.56,23.25,11.34,22.54,231
Vivek Vihar,1435,2019-02-08,85.38,181.1,34.12,19.58,14.93,24.2,347
Vivek Vihar,1435,2019-02-09,76.15,178.29,31.38,19.62,14.67,30.66,344
Vivek Vihar,1435,2019-02-10,114.06,235.17,41.88,23.74,18.43,29.77,388
Vivek Vihar,1435,2019-02-11,136.73,289.19,46.31,25.99,20.64,33.88,430
Vivek Vihar,1435,2019-02-12,202.69,366.9,54.78,30.3,30.72,43.55,489
Vivek Vihar,1435,2019-02-13,193.04,371.1,55.38,25.23,21.89,43.58,493
Vivek Vihar,1435,2019-02-14,156.33,244.33,39.24,41.97,16.89,32.62,395
Vivek Vihar,1435,2019-02-15,117.62,194.48,33.25,35.57,17.88,31.98,357
Vivek Vihar,1435,2019-02-16,114.15,188.96,31.52,39.65,12.28,14.35,353
Vivek Vihar,1435,2019-02-17,99.98,186.48,40.82,33.46,14.57,26.65,351
Vivek Vihar,1435,2019-02-18,96.98,202.0,52.61,31.74,23.09,39.72,363
Vivek Vihar,1435,2019-02-19,129.08,253.29,52.58,40.16,19.86,49.05,402
Vivek Vihar,1435,2019-02-20,85.77,187.54,46.25,36.59,23.02,35.16,351
Vivek Vihar,1435,2019-02-21,77.26,241.52,41.39,30.85,33.81,52.19,393
Vivek Vihar,1435,2019-02-22,69.0,162.15,27.61,34.17,11.73,15.59,332
Vivek Vihar,1435,2019-02-23,44.69,116.06,29.63,23.84,13.94,32.3,286
Vivek Vihar,1435,2019-02-24,83.26,162.93,44.01,27.69,20.33,42.66,333
Vivek Vihar,1435,2019-02-25,121.72,223.97,53.93,30.89,28.13,54.46,379
Vivek Vihar,1435,2019-02-26,65.84,143.96,41.93,28.35,19.3,35.27,318
Vivek Vihar,1435,2019-02-27,96.08,163.45,39.96,27.12,18.03,13.0,333
Vivek Vihar,1435,2019-02-28,112.58,205.49,42.05,28.0,16.85,24.88,365
Vivek Vihar,1435,2019-03-01,84.05,186.08,47.77,28.62,20.9,27.94,350
Vivek Vihar,1435,2019-03-02,104.35,191.25,52.56,33.44,24.96,18.21,354
Vivek Vihar,1435,2019-03-03,63.56,136.02,35.18,29.97,14.99,26.64,312
Vivek Vihar,1435,2019-03-04,106.42,202.0,34.79,35.48,14.85,19.71,363
Vivek Vihar,1435,2019-03-05,60.19,131.12,31.52,27.39,14.55,29.15,308
Vivek Vihar,1435,2019-03-06,73.08,173.06,40.7,31.03,15.81,26.79,340
Vivek Vihar,1435,2019-03-07,102.35,219.92,51.73,27.72,20.91,32.54,376
Vivek Vihar,1435,2019-03-08,132.48,253.29,49.56,29.52,25.4,28.65,402
Vivek Vihar,1435,2019-03-09,73.31,181.0,35.27,34.76,20.9,29.28,346
Vivek Vihar,1435,2019-03-10,65.98,169.04,38.09,33.82,19.64,47.93,337
Vivek Vihar,1435,2019-03-11,73.17,221.98,43.45,30.7,32.03,41.81,378
Vivek Vihar,1435,2019-03-12,57.27,142.58,30.8,29.89,19.61,35.67,317
Vivek Vihar,1435,2019-03-13,110.42,283.62,49.47,23.66,28.58,28.63,425
Vivek Vihar,1435,2019-03-14,127.6,248.58,38.99,27.57,23.18,17.22,398
Vivek Vihar,1435,2019-03-15,56.35,131.71,34.49,29.53,19.64,29.66,309
Vivek Vihar,1435,2019-03-16,61.11,147.04,31.92,30.79,16.04,49.52,320
Vivek Vihar,1435,2019-03-17,76.85,176.08,40.73,27.87,17.64,47.6,343
Vivek Vihar,1435,2019-03-18,92.17,205.17,46.63,26.32,20.23,51.7,365
Vivek Vihar,1435,2019-03-19,83.0,225.81,48.31,25.77,24.57,47.1,381
Vivek Vihar,1435,2019-03-20,85.23,250.45,47.26,26.72,25.59,47.3,400
Vivek Vihar,1435,2019-03-21,110.74,204.98,26.83,34.13,22.78,46.99,365
Vivek Vihar,1435,2019-03-22,29.49,121.05,22.85,34.76,15.97,58.73,300
Vivek Vihar,1435,2019-03-23,55.44,147.69,26.39,34.59,14.94,66.41,321
Vivek Vihar,1435,2019-03-24,49.99,140.12,30.35,33.48,25.23,48.92,315
Vivek Vihar,1435,2019-03-25,65.15,160.1,30.76,33.69,23.7,40.09,330
Vivek Vihar,1435,2019-03-26,63.62,159.08,31.46,33.44,20.3,55.0,330
Vivek Vihar,1435,2019-03-27,68.15,181.92,42.92,29.62,20.57,55.29,347
Vivek Vihar,1435,2019-03-28,135.65,288.6,58.34,36.28,29.67,41.45,429
Vivek Vihar,1435,2019-03-29,180.07,334.74,59.4,42.55,33.75,51.33,465
Vivek Vihar,1435,2019-03-30,134.21,278.93,48.83,39.47,40.9,51.72,422
Vivek Vihar,1435,2019-03-31,47.92,181.39,27.23,27.27,19.95,64.01,347
Vivek Vihar,1435,2019-04-01,42.24,173.39,32.76,24.83,19.32,69.12,341
Vivek Vihar,1435,2019-04-02,88.43,225.79,47.91,27.86,32.61,52.33,381
Vivek Vihar,1435,2019-04-03,85.22,214.85,48.5,28.41,31.43,65.22,372
Vivek Vihar,1435,2019-04-04,140.73,283.44,56.24,34.24,44.31,61.6,425
Vivek Vihar,1435,2019-04-05,148.94,301.17,54.04,33.39,34.54,46.25,439
Vivek Vihar,1435,2019-04-06,105.31,328.46,46.82,32.05,31.45,47.82,460
Vivek Vihar,1435,2019-04-07,128.12,333.73,34.19,46.44,30.91,55.64,464
Vivek Vihar,1435,2019-04-08,75.66,305.39,40.63,34.49,25.23,57.55,442
Vivek Vihar,1435,2019-04-09,92.74,226.96,47.33,32.72,33.91,63.3,382
Vivek Vihar,1435,2019-04-10,151.8,299.03,47.99,37.22,33.64,60.35,437
Vivek Vihar,1435,2019-04-11,85.42,234.65,41.54,37.6,33.33,58.59,388
Vivek Vihar,1435,2019-04-12,80.75,248.32,37.06,30.7,30.84,52.75,398
Vivek Vihar,1435,2019-04-13,72.41,210.98,33.38,26.3,36.79,49.65,369
Vivek Vihar,1435,2019-04-14,44.27,184.15,32.58,24.61,33.76,47.51,349
Vivek Vihar,1435,2019-04-15,46.79,192.83,35.31,23.29,22.44,54.32,356
Vivek Vihar,1435,2019-04-16,37.0,146.59,23.75,24.54,13.41,53.47,320
Vivek Vihar,1435,2019-04-17,14.92,71.5,22.22,20.9,13.1,62.13,138
Vivek Vihar,1435,2019-04-18,51.29,120.27,34.2,21.92,20.84,73.5,300
Vivek Vihar,1435,2019-04-19,76.08,162.96,41.05,25.13,21.84,70.79,333
Vivek Vihar,1435,2019-04-20,83.69,192.77,43.71,24.64,24.47,66.34,355
Vivek Vihar,1435,2019-04-21,101.44,248.92,46.66,26.41,26.25,61.9,399
Vivek Vihar,1435,2019-04-22,117.21,280.0,54.89,29.97,40.92,71.2,423
Vivek Vihar,1435,2019-04-23,96.35,285.92,63.19,23.6,48.55,92.85,427
Vivek Vihar,1435,2019-04-24,73.08,276.33,43.21,23.53,27.16,101.84,420
Vivek Vihar,1435,2019-04-25,69.27,259.35,34.6,24.82,23.65,92.25,407
Vivek Vihar,1435,2019-04-26,90.85,285.56,48.35,20.29,38.36,65.73,427
Vivek Vihar,1435,2019-04-27,53.88,317.0,37.57,16.01,22.61,65.53,451
Vivek Vihar,1435,2019-04-28,55.5,300.6,45.75,15.46,23.96,58.37,438
Vivek Vihar,1435,2019-04-29,69.69,277.25,51.38,17.27,30.04,63.98,420
Vivek Vihar,1435,2019-04-30,82.33,292.15,53.21,21.62,33.66,80.86,432
